Location,Date,Perpetrators,Number of Victims,Outcome,Motive,Estimated Number of Victims,Casualties,Context,Perpetrator,Survivors,Aftermath,Number of Casualties,Date of Massacre,Parties Involved,Conflicting Reports on Casualties,Victims,Duration,Number of Fatalities,Injuries,Fatalities,Relationship with Haganah,Number of Deaths,Population of the Village,Composition of IDF's 89th Commando Battalion,Injured,Method of Attack,Date Range,Description,Arrests,Impact,Government Response,Background,Deaths,Demographics of Victims,Locations,Total Victims,Number of Injured,Details,Response,Political Context,Legal Outcome,,Legal Consequences,Weapon Used,Atrocities,Convictions,Additional Context,Accusations,Legal Proceedings,Nationalities,Discovery of Mass Graves,Identified Victims,Number of Arrests,Arrests Made,Number of Civilians Killed,Condemnation,Groups Involved,Legislative Changes,Circumstances,Targets,Demands,Historical Context,Investigation Outcome,Impact on Survivors,Weapons,Reactions,Number of Protesters Killed,Background Context,Event,Estimated Casualties,Investigation Findings,Authorities Response,Number of Injuries,Impact on Village,Attack Method,Controversies,Victims' Demographics,Weapons Used,Actions Taken,Consequences,Units Involved,Number Injured,Estimated Death Toll,International Response,Relationship with Other Groups,Population of the Affected Area,Property Damage,Military Actions,Number of Dead,Fatal Victims,Victims Demographics,Verdict,Government Actions,Organizations Demanding Justice,Claims of Responsibility,Main Perpetrator,Number of Bodies Found,Comparison to Tamaulipas Massacre,Total Number of Mass Graves,Significance,Specific Targeting,Locations of Killings,Prominent Figures,Ongoing Violence,Official Death Toll,Age Range of Victims,Rescue Operation,Mastermind,Gender,Attack Details,Bullet Details,Subsequent Casualties,Armed Forces Special Powers Act,Oting Population,Reported Death Tolls,Responsible Party,Soldiers' Inaction,Estimated Civilian Casualties,Communication Blockade,Military Actions in Axum,International Acknowledgment,Key Narratives,Response of Uzbek Government,Protester Demands,Actions of Federal Troops,Separation of Men and Women,Open Fire Order,Legal Actions,Cultural Response,Conflicting Casualty Figures,Nature of Crime,Individuals Charged,Alleged Victims,Claims/Confessions,Destruction,Hostages,Children Victims,Attacker Fatalities,Group Responsible,Teachers,Students,Gymnasium Dimensions,Hidden Weapons Reports,Repercussions in Russia,Investigations/Tribunals,Purpose of Protest,Attackers,Actions/ Cover-ups,Apology Issued,Alleged Police Involvement,Actions by South Korean Forces,22 Jan 2021,Security at Event,Key Events,Perpetrator Units,Specific Quotes or Estimates,Survivor Fate,Event Background,Additional Casualties,Legal Outcomes,Societal Impact,Global Impact,Commission Establishment,New Zealand Reputation,Condition of Bodies,Discovery Method,Additional Details,Impact and Aftermath,Government Officials Involved,Nature of the Incident,Events Leading Up to the Attack,Start Date,End Date,Main Players,Notes,Claimed Responsibility,Authorities' Reaction,Judicial Follow Up,Actions,Perpetrating Unit,Number of Civilian Deaths,Designation,Law Enforcement Agencies Involved,Response Time,Total Casualties,Involved Parties,Previous Incidents,Official Acknowledgments,Number of Children,Actions During Massacre,Cover-Up Attempts,Response of Chinese Authorities,Estimated Number of Deaths,"September 4, 1977",Demands from TRC,Court Order,Firearms Presence,Trial Outcomes,Civil Suit Filed,Amount of Damages Sought,Suspects,Investigative Team,Opposing Sides,Initial Trigger,Composition of Convoy,"November 19, 2005",[continue based on the above output],Deaths (Jewish),Injuries (Jewish),Deaths (Arab),Injuries (Arab),Immediate Trigger,Retaliatory Attacks,Relationship at Refinery,Tensions,Condemnation by Jewish Agency,Estimated Number of Casualties,Memorials at Hill 303,Women,Children,Methods,Estimated Deaths,Instigators,Political Impact,International Involvement,"March 18, 1968",Suppressed coverage by Marcos administration,Casualties Range,Actions Taken by Government,Subsequent Actions,Retaliatory Action Taken,Arrests/ Legal Proceedings,Alleged Actions,Involvement of Local Collaborators,Parties involved,Controversy,Death Toll,Subsequent Attacks,Response from Nicolás Maduro Administration,UN Recommendations,1953,"This table summarizes essential details of the Lari massacre in 1953 during the Mau Mau Uprising in Kenya, including the date, location, number of victims, perpetrators, retaliatory actions taken, and the overall outcome of the event.",Reaction,Initial Denial of Loss of Lives,Admission by Nigerian Army,Involvement with Live and Blank Bullets,Actions of the Perpetrator,-------------,7 March 1987,Nationalities of Victims,Motive and Actions,Methods of Killing,Guzmán's Admission,Hostage Situation,Charges,Details of Massacre,Context/Motive,Total Number of Victims,Events Leading to the Massacre,Notable Survivors,Cause of Death,Duration of Battle of Huế,Total Death Toll,Nature of Killings,Subsequent Investigations,Villages Affected,Response from China,Drug Lord Involved,Role of British Army/Ulster Defence Regiment,Alleged Involvement of British Military Intelligence,Armed Groups Involved,Missing Individuals,International Condemnation,Justification by U.S. Officials,Controversy and Reports,Reason/Motive,Legal/Reconciliation Actions Taken,Number of Soldiers Charged,Convicted Individual,Details of Victims,Victims (Children),Subsequent Action,Related Incidents,Names of Victims,Acknowledgment,Nationalities/ Characteristics,Responsible Unit,U.S. Army Acknowledgment,Method of Killing,Additional Information,Motivations,Affiliations,Law Enforcement Response,Categorization,Responsible Parties,Method,Notable Details,Involvement of U.S. Marines,Motives,Specific Threats,Notable Individuals Hospitalized,Political Implications in Sicily,Breakdown of Victims,Possible Motives,Locations in Cairo,Total Deaths,Civilian Deaths,Police Deaths,Reactions/Aftermath,Trial Details,Outcome of Trial,Crimes Committed,Conflicting Reports on Death Toll,Surrounding Circumstances,Role of IDF,Key Events Leading to the Massacre,Subsequent Commemorations,Discovery of Files,International Presence,Number of Dutch Journalists Killed,Number of Guerrillas Killed,Military Unit Involved,Actions Leading Up to Incident,Investigations,Victim Demographics,Behavior of the Crowd,Police Response,Organizations Involved,Inquiry Findings,Repercussions,Target,Offensive Against ISIL,Strategic Motivations,Targeted Group,Notable Individuals Killed,Impact on Society,Revised Death Toll,Duration of Attack,Tactics,Suspected Motive,Previous Attacks,Government Suspicions,Estimated Participants,Reason for Protest,Paramilitary Units Involved,UN Declaration as Safe Area,Buried Victims,Retaliation Claims,Legal Classification,Follow-Up Actions,Impact on Community,Events Leading Up to Massacre,Denial of Responsibility,Nature,Inspired Movement,Grievances,Protest Goals,Nationality,Signs of Deaths,Accusations Against,Ethnic Groups Involved,Official Declarations,22 July 2011,"This table outlines the essential details of the 2011 Norway attacks, including the date, locations, casualties, perpetrator, motive, and the subsequent outcome of the attacks.",Witnesses,Number Killed,Main Locations,Discovery of Mass Grave,Investigation Efforts,Leader,Trigger,Description of Kenyan Army's Actions,Government's Acknowledgment,"Role of Truth, Justice, and Reconciliation Commission of Kenya",Controversy Over Number of Detainees and Victims,Number of Protestors Killed,Differing Accounts of Incident,Perpetrator's Motive,Victims' Gender,trigger
"Inn Din, Rakhine State, Myanmar",2 September 2017,,,,,,,"Persecution of Rohingya minority in Myanmar, historical tensions",,,,,,"Myanmar Army, armed Rakhine locals, Arakan Rohingya Salvation Army members",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Military admitted to mass execution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inn Din massacre
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleged mutiny of Moro army recruits upon learning their training purpose, igniting Moro insurgency",Mismatched accounts of casualty numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabidah massacre
"Jeju Island, South Korea",,,,,,,,,,,"Many rebel veterans and sympathizers killed, event censored and repressed for decades, government apology and reparations in 2006",,,"Workers' Party of South Korea, Northwest Youth League, South Korean government",,,,,,,,,,,,,April 1948 - May 1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000 - 30,000 killed, 40,000 fled to Japan","Escalation of suppression, martial law declared in November 1948, eradication campaign initiated in March 1949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeju massacre
"Jérémie, Haiti",,Haitian Army,27,"Capture & execution of the last two survivors, Louis Drouin and Marcel Numa",Overthrowing the regime of François 'Papa Doc' Duvalier,,,,,,,,,,,,,,,,,,,,,,August - October 1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J茅r茅mie Vespers
"Kafr Qasim, Israel","October 29, 1956",Israel Border Police,48,"Trial, guilty verdicts, pardons, and release",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Official apology, Rejection of recognition bill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kafr Qasim massacre
"Panjwayi District, Kandahar Province, Afghanistan",11 March 2012,,"16 killed, 6 wounded",Sentenced to life in prison without parole,,,,,Staff Sergeant Robert Bales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Apologies, Condemnation, Trial Demand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandahar massacre
Karantina,,,,,,"Approximately 1,500",,,,,,,"January 18, 1976","Right-wing Lebanese militias, Palestinian inhabitants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damour massacre as reprisal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karantina massacre
"Kareeboomvloer farm, Namibia",5 March 2005,Sylvester and Gavin Beukes,8,Arrests made; legal proceedings lasting over four years,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kareeboomvloer massacre
"Kent, Ohio","May 4, 1970",,,"Nationwide outrage, massive student strikes, lasting impact on public opinion about the war",,,,"Ohio National Guard opens fire on unarmed Kent State University students during a peace rally against Vietnam War involvement expansion into Cambodia, resulting in 4 deaths and 9 injuries",,,,,,,,"Allison Beth Krause, Jeffrey Glenn Miller, Sandra Lee Scheuer, William Knox Schroeder",,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent State massacre
"Kerala, Kunar Province, Afghanistan","April 20, 1979",Marxist government of Afghanistan's soldiers and policemen,640 males,,"Retaliation for rebel attacks, attempt to suppress anti-government sentiment",,,,,,"Allegations refuted by Russian media, village left in shock and fear, local rebels continue to resist communist forces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Officers allegedly shot at over 1000 unarmed civilians, ordered men to shout pro-communist slogans, buried bodies in mass grave",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala massacre
"Ketnar Bil, Barisal",15 May 1971,Pakistan Occupation Army,200+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indiscriminate firing, arson, killing, rape, destruction of homes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devastated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ketnar Bil massacre
Kfar Etzion,"May 13, 1948",,,,,,"129 Haganah fighters, kibbutzniks",,,Four prisoners transferred to Transjordan; survivors housed in Jaffa in former Arab houses,"Kibbutz looted and razed, bodies left unburied",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Haganah fighters, Arab Legion, locals",Dispute over Arab Legion's role in surrendering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kfar Etzion massacre
"Kharqamar check post in North Waziristan, Pakistan",26 May 2019,,,,,,"13 PTM supporters dead, over 25 injured, 1 soldier killed",Encounter between Pakistan Army soldiers and PTM activists during a protest gathering against alleged human rights abuses; conflicting claims about who fired first; PTM leaders arrested,,,,,,,,,,,,,,,,,,,,,"Ali Wazir, Mohsin Dawar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Assembly opposition walkout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kharqamar incident
Khojaly,26 February 1992,,613 civilians,,,,,,,,,,,"Local irregular Armenian forces, 366th CIS Guards Motor Rifle Regiment",,,,,,,,,,,,,,,,Turning point in the First Nagorno-Karabakh War,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Subject to mutual shelling and blockade, defended by lightly armed local forces, offensive resulted in violence against fleeing civilians, large number of casualties among refugees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200-1,000 (as claimed by authorities and Human Rights Watch)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khojaly Massacre
"Whitecross, County Armagh, Northern Ireland",5 January 1976,South Armagh Republican Action Force (IRA),"10 killed, 1 survived",,"Retaliation for attacks on Catholic civilians by Loyalists, targeting Protestants, planned attack",,,,,,"Declaration of ""Special Emergency Area"", SAS deployment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kingsmill massacre
"Kiryat Shmona, Israel",11 April 1974,Popular Front for the Liberation of Palestine - General Command,,,,,,,,,,"18 killed, 16 wounded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shooting, suicide bombing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ma'alot massacre, Savoy Hotel attack, Kfar Yuval hostage crisis, Entebbe Operation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiryat Shmona massacre
"La Cantuta, Peru",18 July 1992,Supposed members of Shining Path,,,,,,,,,,,,,,University professor and 9 students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Cantuta massacre
"La Vega Parish, Caracas, Venezuela","January 8, 2021","El Loco gang, Venezuelan National Police, Special Action Forces, Venezuelan National Guard",,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No public statement or announced death toll,Disbandment of FAES and independent investigation of their actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Vega raid
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retaliatory attacks, propaganda","This table summarizes essential details of the Lari massacre in 1953 during the Mau Mau Uprising in Kenya, including the date, location, number of victims, perpetrators, retaliatory actions taken, and the overall outcome of the event.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lari massacre
"Las Tinajas, Michoacán, Mexico",27 March 2022,"Jalisco New Generation Cartel, Familia Michoacana",20,Five men arrested in Susupuato,,,,Gunmen armed with machine guns and assault rifles shot dead 17 men and three women at an illegal cockfighting pit in a massacre thought to be part of a conflict between the Jalisco New Generation Cartel and the Familia Michoacana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Las Tinajas massacre
"Laxmanpur Bathe, Bihar",1 December 1997,Ranvir Sena,58,,"Retaliation for Bara massacre, believed Dalits were sympathizers of the Communist Party of India Liberation, targeted as poor and landless individuals",,,,,,,,,,,,,,,,,,,,,"Firearms, forced entry, indiscriminate firing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shock nationwide, termed ""national shame""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laxmanpur Bathe massacre
