Event,Start Date,Date,Casualties,Deaths,Affected Regions,Affected Areas,Trigger,Contributing Factors,Rainfall,Missing,People Evacuated,Affected People,End Date,Significant Impacts,Location,Economic Losses,Impacts,People Affected,Affected Countries,Homes Destroyed,Affected Districts,Displaced Population,Affected States,Infrastructure Impact,Fatalities,Affected Population,Impact,Region,Total Deaths,Economic Damages,Injuries,Death Toll,Causes,Economic Impact,Affected Provinces,Response,Total Rainfall,Government Response,Total Casualties,Cause,Evacuees,Provinces Affected,Infrastructure Damage,Injured,Homeless,Economic Damage,Specific Incidents,Displaced People,Affected Individuals,Primary Cause,Affected Regions/States,Other Impacts,Duration,Landslides,Damages,Houses Destroyed,Triggering Factors,Villages Affected,Property Damage,Countries Affected,People Displaced,Relief Efforts,Specific Impacts,Notable Impacts,Affected Regions/Countries,Families Evacuated,Buildings Destroyed,Buildings Damaged,Major Impacts,Crops Inundated,Most Affected Regions,Affected Region,Additional Impacts,Displaced Persons,Financial Impact,Provinces/Autonomous Regions Affected,Affected Homes,Homes Damaged,Rivers Overflowing,Significant Incidents,Response Efforts,Rainfall Amount,Rescue Operations,Record Rainfall,Evacuated People,Districts Affected,Deaths/Missing,Evacuated,Displaced Individuals,Duration of Flood,Arable Land Affected,Government Relief,Economic Damages (Euro),Direct Deaths,Indirect Deaths,Disappearance,Affected Locality,Houses Destroyed (Coquimbo),Houses Destroyed (Valparaíso),Houses Damaged/Destroyed,Year,Animals Affected,Rivers Involved,Estimated Damages,Responsible Parties,Major Breaches in Orleans Parish,Aid Requested,Extent of Damage,2007 Africa Floods,Ghana,Afar Region,Most Impacted States,Humanitarian Aid Provided,Federal Disaster Areas,Call for Aid,Impact on Agriculture,Recovery Efforts,Additional Info,14 June,15 June,25 June,28 July,May-July,June,July,Rescues,Long-term Impacts,Affected Area,Note,Total Fatalities,Homeless Individuals,Overall Impact,Infrastructure/Building Impact,Most Affected Areas,Rivers Impacted,Peak Water Levels,Most Affected Country,Economic Cost,Missing Persons,Farmland Destroyed,Damages (Yuan),Location Affected,Total Affected Population,Economic Impacts,UN Relief Fund Requests,Heavily Affected Areas,Significant Damages,Affected Counties,River Crests,------------------------,2010 West Papua floods,Probable Causes of Flood,2010-2011 Queensland Floods,,Unique Factors,Casualties (Dead/Missing),Evacuation Orders,Provinces/Areas Affected,Area Submerged,Economic Damages & Losses,Rank Among Costliest Disasters,International Assistance Requested,Hardest Hit Areas,Declaration of National Mourning,Government Benefits Announced,People Presumed Dead,Homeless People,Damages (Euro),2013 Indochina Floods,Thailand Flooding,Landslide Impacts,Infrastructure Impacts,Key Impacts,Deaths in India,Deaths in Pakistan,Peak Rainfall,Serbia,Bosnia and Herzegovina,Croatia,Romania,Slovakia,Key Factors,Damaged Locations,People in Shelters,Isolated Individuals,Missing People,Houses Damaged,Impact on Agriculture/Livestock,Zoo Impact,Areas Affected,State,State of Emergency Declared,Record Rainfall Levels,Impact on Homeowners,Federal Disaster Aid Provided,Niger,Niger River Basin,Inner Niger Delta,People Homeless,Most Affected Province,April 3,August,Specific Warnings/Impacts,Mudslides,Official Declaration,Population Impacted,Hardest Hit Province,Major Rivers/Lakes Affected,People Affected (Hunan),Key Disruption,Most Impacted Districts,Excess Rainfall,Cattle Deaths,Impact on Transportation,Comparisons,Forecast Accuracy,Climate Change Link,Highest Rainfall,Weather Conditions,Specific Industry Impacts,Economic Impact (Rwanda),Cities/Regions Affected,Total Missing,Population Advised to Evacuate,Main Regions Affected,Alert Status,Calamity Level,Operational Status of Dams,Districts Facing Landslides,Government Committees Involved,Impact on Local Population,Most Affected Provinces,Provinces/Regions Affected,Houses Fully Damaged,Houses Partially Damaged,Red Alerts Issued,Evacuation Measures,Predicted Rainfall,City Areas Affected,Severely Affected States,Specific Districts Impacted,Notable Incidents,Period,People in Need of Humanitarian Aid,Impact on Buildings,Environmental Impact,Compensation,Number of Deaths,Alerts Issued,Triggers,Effects,Families Rescued,Main Causes of Casualties,Assistance Provided,Bangladesh,Nepal,China,India (Assam),India (Arunachal),Severely Affected Area,Impacted Population,Type of Event,Most Impactful Flood Date,Additional Information,Affected Prefectures,Buildings Affected,Unique Aspect,Number of Incidents,Significant Actions/Consequences,Nile River Water Levels,UNESCO Sites Damaged,Poultry Deaths,Crop Damage (hectares),Other Animal Deaths,Most Impacted Area,Notable Developments,Significance,Bridges Affected,Comparison,Climate Change Connection,Homes Damaged/Destroyed,Economic Losses (in R),Declarations/Warnings,Prior Risk Assessments,Warnings Issued,Homes Flooded,Peak River Flows,Cyclones,Maximum Sustained Winds,Affected Cities,Precipitation Impact,Wind Gusts,Most Affected District,Airport Disruptions,Livestock Deaths,Agricultural Losses,Population Impact,Electricity Disruptions,Relief & Rescue Teams Deployed,Evacuated Homes,Duration of Flooding,Infrastructure Damages,Emergency Declarations,Key Operations,Dam Collapses,Affected Locations,Significant Declarations,Country,Province,Town,trigger
2017 China Floods,Early June,,48 deaths,,,,,,,,,,,,,CN¥1.9 billion,,,,,,,,,,,,,,,,,,,"10 provinces and municipalities (e.g., Guangxi, Guangdong, Hunan)",,,,,,,,,,,,,,,,,,,,,"18,100",,,,,,,,,,,,,,"9,821 sqm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hunan,"Yangtze River, Zhujiang River, Dongting Lake, Poyang Lake",1.159 million,Destruction of No. 201 Provincial Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 China floods
2017 Gujarat Flooding,1 June,,,,,,,,,,,,31 July,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banaskantha, Patan, Gandhinagar, Morbi, Surendranagar, Mehsana",65% as compared to average,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Gujarat flood
2017 Karachi Floods,28-08-2017,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Army, Navy, and welfare organizations",,,,,,,,,,,,,,Monsoon rainfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Karachi floods
2017 Mumbai Flood,,29 August 2017,,,,Mumbai,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,Slow response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trains and roadways shut,Compared to 2005,Forecasted 5-6 days prior,Potential link to climate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Mumbai flood
2017 Northwest Iran floods,,April 14,40+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"East Azerbaijan, West Azerbaijan, Kordestan, Zanjan",,,,,,,,,,,,"37 dead in East Azerbaijan, 17 people trapped under a bridge, 21 residents swept away in a flash flood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Northwest Iran floods
"2017 Ellison Creek Flash Floods (Payson, Arizona)",,"July 15, 2017",,,,,North American Monsoon,,,,,,,,Water Wheel Falls Hiking Trail,,"Loss of life, damage to property, rescue operations needed",,,,,,,,10 deaths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9-1-1 called, helicopters used",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cloudy, heavy rain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Payson flash floods
2017 Southern Thailand floods,Dec 2016 - early 2017,,,,,"Southern Thailand, Kelantan, Terengganu",,,,,,,,,,,,,,,,,,,,,,,,120 billion baht,,91 deaths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Impact on agriculture, rubber supply",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 Southern Thailand floods
,,July-Aug 2017,,50+8+3,,"West Bengal, Jharkhand, North Bengal",,"Heavy rainfall, Land Depression 01",,,,,,,,,"Villages flooded, rivers overflowing, dams release",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017 West Bengal floods
2018 East Africa Floods,March 2018,,,687,,,,,,,,,,,,,,,"Kenya, Ethiopia, Uganda, Rwanda, Somalia, Djibouti, Burundi",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patel Dam failure, bursting of dams near Lake Baringo, Jubba and Shabelle rivers impacted in Somalia",,,,,,,,,,,,,,"508,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$28 Million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 East Africa floods
,4 October 2018,,69 deaths,,,,,,,,,,Early November,,,,,,,,,,,,,,"36 deaths in Italy, 16 in France, 13 in Spain, 2 in UK, 2 in Portugal; extensive damage including Venice flooding, landslides, and bridge collapses",,,,,,,,,,,,,,,,,,,,"Woman died in Cagliari, Venice floods, Dolomites landslides, Aude region floods",,,,,,,,,,,,,"Italy, Spain, France, Sardinia, Portugal, UK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calabria (Italy), Mallorca (Spain), France, Sardinia, Portugal, UK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 European floods
2018 Southwest Japan Floods (Heisei san-jū-nen shichi-gatsu gōu),Late June 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8 million,"15 prefectures, primarily Kansai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 Japan floods
Kerala Floods 2018,,August 2018,483,,,,,,,15,1 million,,,,,,,,,,"Chengannur, Pandanad, Edanad, Aranmula, Kozhencherry, Ayiroor, Ranni, Pandalam, Kuttanad, Malappuram, and more",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Red Alert,Level 3,"35 dams opened, 5 overflow gates of Idukki Dam, 5 gates of Malampuzha dam","Wayanad, Idukki",National Crisis Management Committee,"1/6th of Kerala's population directly affected, disruption caused by dam openings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 Kerala floods
2018 North Korean Floods,28 August 2018,,76 deaths,,,,,,,75 missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,"10,700 homeless",,,,,,800+ buildings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North and South Hwanghae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 North Korean floods
2018 Sri Lanka Floods/Landslides,"May 19, 2018",,"21 killed (4 by lightning, 5 by floods/lightning, 8 drowned, 4 by fallen trees)",,,,,,,,,"150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kelani River, Kalu River",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"South, Northwest, North, East",105,"4,832","Kelani Ganga, Kalu Ganga, Gin Ganga, Nilwala Ganga",Security personnel evacuation forced,Further rainfall predicted for south and west,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018 Sri Lankan southwest monsoon floods
2019 Bihar Floods,July,,,130,,,,,,,,,,,,,,,,,"13 districts - Araria, Kishanganj, Madhubani, East Champaran, Sitamarhi, Sheohar, Supaul, Darbhanga, Muzaffarpur, Saharsa",,,,,88.46 lakhs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Bihar floods
2019 Easter Weekend Flooding,,"April 18-25, 2019",,70,,,,,165mm,,,,,,"Durban, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"uMlazi, eManzimtoti, Chatsworth, Queensburgh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Durban Easter floods
2019 Indian floods,,July-August 2019,,200,,,,,,500,,,,,,,,,,,,1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Karnataka, Maharashtra","Malappuram, Kozhikode, Wayanad, Ernakulam, Idukki, Thrissur, Palakkad, Kannur, Kasargod","Kochi Airport closure, Narmada river dam gates opened, deployment of NDRF and SDRF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Indian floods
,,,70 dead,,,,,,,,,,,,,,,,,,,,,"78 blocked roads, 84 questioned bridges",,,,,,$2.2 billion,,,,,"Golestan, Fars, Khuzestan, Lorestan, and others",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mid-March-April,2 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Iran floods
,,16-17 March 2019,113 killed,,,,"Torrential rain, flash floods, landslides",,,,,,,,,,,,,,,,,,,,,"Jayapura Regency, Papua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings inundated near Kemiri River,"Environmental damage in Cyclops Mountains, landslide forming dam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Jayapura flood and landslide
2019 Karnataka Floods,,August,,61,,,Heavy rainfall,,,,,,,,,,,,,,"22 districts including Belagavi, Bijapur, Raichur, Kalburgi, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,7 lakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Over 6.97 lakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,₹5 lakh/family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Karnataka floods
,,August 2019,,,,,,"Heavy monsoon rains triggered by depression over Arabian Sea, environmentally damaging factors such as unrestricted mining operations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US$5.8 billion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northern and Central Kerala, Central Kerala, Southern Kerala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,"Red (9 districts), Orange (3 districts), Yellow (2 districts)",Heavy rainfall from monsoon season,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Kerala floods
2019 Nepal Floods,July 11,,78,,"Terai area, Kathmandu, Province No. 2, Province No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock loss, property damage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Nepal floods
Pakistan Flash Floods 2019,Feb 2019,,40+,,,,,,,,,,Apr 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Numerous,,,,,"Balochistan, KPK, Punjab, Others",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500+","Roof Collapses, Flooding",Camps by Provincial Disaster Management Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 Pakistan floods and storms
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monthly rainfall in Cox's Bazar reached 585 mm by July 14,Makeshift tents collapsed in refugee camps,"Flooded city of Guilin, 300 people rescued","Brahmaputra River flooding, 4.496 million affected",Heavy rains causing flooding and landslides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 South Asia floods
South Sulawesi Floods,,22 January 2019,,68,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Overflowing Jeneberang River, opening of Bili-Bili Dam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gowa Regency,"Thousands displaced, 3,321 evacuated from 78 villages",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019 South Sulawesi floods
,June 2020,,At least 179,,,,,"Heavy rainfall, climate change",,,,,,,,,,,,,,,,,,,,,,,212,,,,,,,,,,,"Parwan, Kapisa, Panjshir, Maidan Wardak, Kabul, Nangahar, Nuristan, Logar",,,,,,,,,,"Destruction of water irrigation systems, hydro-power units, roads, buildings, crops, livestock",,,,Hundreds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flash Floods,"August 26, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 Afghanistan flood
2020 Assam Floods,May 2020,,,123,,,,,,,,5 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,5474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000 in relief camps; impact of Madden-Julian oscillation; climate change impact on rainfall patterns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020 Assam floods
